0.1	0.997504
0.2	0.990035
0.3	0.977649
0.4	0.960438
0.5	0.93853
0.6	0.91209
0.7	0.881314
0.8	0.84643
0.9	0.807698
1	0.765404
1.1	0.71986
1.2	0.671402
1.3	0.620383
1.4	0.567178
1.5	0.512172
1.6	0.455763
1.7	0.398357
1.8	0.340363
1.9	0.282192
2	0.224253
2.1	0.166951
2.2	0.110678
2.3	0.0558193
2.4	0.0027417
2.5	-0.0482043
2.6	-0.0966887
2.7	-0.142405
2.8	-0.185071
2.9	-0.224433
3	-0.260267
3.1	-0.292378
3.2	-0.320605
3.3	-0.344819
3.4	-0.364927
3.5	-0.380868
3.6	-0.392617
3.7	-0.400183
3.8	-0.40361
3.9	-0.402975
4	-0.398386
4.1	-0.389985
4.2	-0.377941
4.3	-0.362452
4.4	-0.343741
4.5	-0.322055
4.6	-0.297664
4.7	-0.270853
4.8	-0.241927
4.9	-0.211201
5	-0.179002
5.1	-0.145664
5.2	-0.111525
5.3	-0.0769245
5.4	-0.0422006
5.5	-0.00768637
5.6	0.0262926
5.7	0.0594208
5.8	0.091396
5.9	0.121931
6	0.150758
6.1	0.177627
6.2	0.202311
6.3	0.224608
6.4	0.244339
6.5	0.261354
6.6	0.27553
6.7	0.286772
6.8	0.295014
6.9	0.300218
7	0.302379
7.1	0.301518
7.2	0.297683
7.3	0.290954
7.4	0.281433
7.5	0.269251
7.6	0.254559
7.7	0.237534
7.8	0.21837
7.9	0.197279
8	0.174493
8.1	0.150252
8.2	0.124811
8.3	0.098432
8.4	0.0713832
8.5	0.0439363
8.6	0.0163639
8.7	-0.0110633
8.8	-0.0380789
8.9	-0.0644235
9	-0.0898467
9.1	-0.11411
9.2	-0.136987
9.3	-0.15827
9.4	-0.177767
9.5	-0.195304
9.6	-0.21073
9.7	-0.223915
9.8	-0.234752
9.9	-0.243157
10	-0.249072
10.1	-0.252462
10.2	-0.253319
10.3	-0.251656
10.4	-0.247515
10.5	-0.240959
10.6	-0.232073
10.7	-0.220966
10.8	-0.207767
10.9	-0.192625
11	-0.175703
11.1	-0.157185
11.2	-0.137267
11.3	-0.116154
11.4	-0.0940665
11.5	-0.0712281
11.6	-0.04787
11.7	-0.0242263
11.8	-0.00053183
11.9	0.0229799
12	0.0460789
12.1	0.0685411
12.2	0.0901505
12.3	0.110701
12.4	0.129998
12.5	0.147861
12.6	0.164125
12.7	0.178642
12.8	0.191282
12.9	0.201934
13	0.210507
13.1	0.216932
13.2	0.221161
13.3	0.223167
13.4	0.222947
13.5	0.220519
13.6	0.21592
13.7	0.209212
13.8	0.200475
13.9	0.189809
14	0.177332
14.1	0.163178
14.2	0.147499
14.3	0.130459
14.4	0.112235
14.5	0.093014
14.6	0.0729921
14.7	0.052372
14.8	0.0313608
14.9	0.0101682
15	-0.0109954
