0.01	1
0.02	0.994333
0.03	0.979822
0.04	0.957762
0.05	0.928757
0.06	0.893278
0.07	0.851786
0.08	0.804766
0.09	0.752742
0.1	0.696273
0.11	0.635958
0.12	0.572426
0.13	0.506333
0.14	0.438353
0.15	0.369174
0.16	0.299489
0.17	0.229988
0.18	0.161352
0.19	0.0942429
0.2	0.0292989
0.21	-0.0328735
0.22	-0.0917064
0.23	-0.146676
0.24	-0.197308
0.25	-0.243183
0.26	-0.283941
0.27	-0.319285
0.28	-0.348981
0.29	-0.372864
0.3	-0.390837
0.31	-0.402871
0.32	-0.409007
0.33	-0.409351
0.34	-0.404073
0.35	-0.393408
0.36	-0.377646
0.37	-0.357134
0.38	-0.332266
0.39	-0.303481
0.4	-0.271255
0.41	-0.236098
0.42	-0.198542
0.43	-0.15914
0.44	-0.118455
0.45	-0.0770554
0.46	-0.035505
0.47	0.00564049
0.48	0.045842
0.49	0.0845834
0.5	0.121377
0.51	0.15577
0.52	0.187349
0.53	0.215744
0.54	0.240635
0.55	0.261752
0.56	0.278879
0.57	0.291858
0.58	0.300585
0.59	0.305016
0.6	0.305165
0.61	0.301101
0.62	0.292947
0.63	0.280881
0.64	0.265127
0.65	0.245958
0.66	0.223685
0.67	0.198658
0.68	0.171258
0.69	0.141894
0.7	0.110991
0.71	0.0789939
0.72	0.0463527
0.73	0.0135213
0.74	-0.0190502
0.75	-0.0509213
0.76	-0.0816665
0.77	-0.110881
0.78	-0.138186
0.79	-0.163232
0.8	-0.185707
0.81	-0.205334
0.82	-0.221882
0.83	-0.23516
0.84	-0.245028
0.85	-0.251389
0.86	-0.254199
0.87	-0.25346
0.88	-0.249223
0.89	-0.241587
0.9	-0.230693
0.91	-0.216727
0.92	-0.199915
0.93	-0.180519
0.94	-0.158832
0.95	-0.135176
0.96	-0.109897
0.97	-0.0833587
0.98	-0.0559389
0.99	-0.0280231
