5.4	0.99898	0.000157734	0.000861948
5.5	0.99898	0.000152431	0.000867375
5.6	0.99898	0.000147306	0.00087262
5.7	0.99898	0.000142353	0.000877688
5.8	0.99898	0.000137567	0.000882586
5.9	0.99898	0.000132941	0.00088732
6	0.99898	0.000128471	0.000891894
6.1	0.99898	0.000124152	0.000896315
6.2	0.998979	0.000119978	0.000900586
6.3	0.998979	0.000115944	0.000904715
6.4	0.998979	0.000112045	0.000908704
6.5	0.998979	0.000108278	0.000912559
6.6	0.998979	0.000104637	0.000916285
6.7	0.998979	0.000101119	0.000919885
6.8	0.998979	9.77194e-05	0.000923365
6.9	0.998979	9.44338e-05	0.000926727
7	0.998979	9.12587e-05	0.000929976
7.1	0.998979	8.81904e-05	0.000933116
7.2	0.998979	8.52252e-05	0.000936151
7.3	0.998979	8.23597e-05	0.000939083
7.4	0.998978	7.95905e-05	0.000941917
7.5	0.998978	7.69145e-05	0.000944656
7.6	0.998978	7.43284e-05	0.000947302
7.7	0.998978	7.18293e-05	0.00094986
7.8	0.998978	6.94142e-05	0.000952331
7.9	0.998978	6.70803e-05	0.00095472
8	0.998978	6.48249e-05	0.000957028
8.1	0.998978	6.26454e-05	0.000959258
8.2	0.998978	6.05391e-05	0.000961414
8.3	0.998978	5.85036e-05	0.000963497
8.4	0.998978	5.65365e-05	0.00096551
8.5	0.998978	5.46356e-05	0.000967455
8.6	0.998978	5.27986e-05	0.000969335
8.7	0.998978	5.10234e-05	0.000971152
8.8	0.998978	4.93079e-05	0.000972908
8.9	0.998978	4.765e-05	0.000974604
9	0.998978	4.60479e-05	0.000976244
9.1	0.998978	4.44997e-05	0.000977828
9.2	0.998978	4.30035e-05	0.000979359
9.3	0.998978	4.15576e-05	0.000980839
9.4	0.998978	4.01603e-05	0.000982269
9.5	0.998978	3.881e-05	0.000983651
9.6	0.998978	3.75051e-05	0.000984986
9.7	0.998977	3.62441e-05	0.000986277
9.8	0.998977	3.50255e-05	0.000987524
9.9	0.998977	3.38478e-05	0.000988729
10	0.998977	3.27098e-05	0.000989893
10.1	0.998977	3.161e-05	0.000991019
10.2	0.998977	3.05472e-05	0.000992107
10.3	0.998977	2.95201e-05	0.000993158
10.4	0.998977	2.85276e-05	0.000994173
10.5	0.998977	2.75684e-05	0.000995155
10.6	0.998977	2.66415e-05	0.000996104
10.7	0.998977	2.57457e-05	0.00099702
10.8	0.998977	2.48801e-05	0.000997906
10.9	0.998977	2.40435e-05	0.000998762
11	0.998977	2.32351e-05	0.00099959
11.1	0.998977	2.24539e-05	0.00100039
11.2	0.998977	2.1699e-05	0.00100116
11.3	0.998977	2.09694e-05	0.00100191
11.4	0.998977	2.02643e-05	0.00100263
11.5	0.998977	1.9583e-05	0.00100333
11.6	0.998977	1.89246e-05	0.001004
11.7	0.998977	1.82883e-05	0.00100465
11.8	0.998977	1.76734e-05	0.00100528
11.9	0.998977	1.70792e-05	0.00100589
12	0.998977	1.65049e-05	0.00100648
12.1	0.998977	1.595e-05	0.00100704
12.2	0.998977	1.54137e-05	0.00100759
12.3	0.998977	1.48954e-05	0.00100812
12.4	0.998977	1.43946e-05	0.00100864
12.5	0.998977	1.39106e-05	0.00100913
12.6	0.998977	1.34429e-05	0.00100961
12.7	0.998977	1.29909e-05	0.00101007
12.8	0.998977	1.25541e-05	0.00101052
12.9	0.998977	1.2132e-05	0.00101095
13	0.998977	1.17241e-05	0.00101137
13.1	0.998977	1.13299e-05	0.00101177
13.2	0.998977	1.0949e-05	0.00101216
13.3	0.998977	1.05809e-05	0.00101254
13.4	0.998977	1.02251e-05	0.0010129
13.5	0.998977	9.88131e-06	0.00101326
13.6	0.998977	9.54908e-06	0.0010136
13.7	0.998977	9.22801e-06	0.00101392
13.8	0.998977	8.91774e-06	0.00101424
13.9	0.998977	8.61791e-06	0.00101455
14	0.998977	8.32815e-06	0.00101484
14.1	0.998977	8.04814e-06	0.00101513
14.2	0.998977	7.77754e-06	0.00101541
14.3	0.998977	7.51604e-06	0.00101568
14.4	0.998977	7.26333e-06	0.00101593
14.5	0.998977	7.01912e-06	0.00101618
14.6	0.998977	6.78311e-06	0.00101643
14.7	0.998977	6.55505e-06	0.00101666
14.8	0.998977	6.33465e-06	0.00101688
14.9	0.998977	6.12166e-06	0.0010171
15	0.998977	5.91584e-06	0.00101731
15.1	0.998977	5.71693e-06	0.00101752
15.2	0.998977	5.52471e-06	0.00101771
15.3	0.998977	5.33896e-06	0.0010179
15.4	0.998977	5.15945e-06	0.00101809
15.5	0.998977	4.98598e-06	0.00101827
15.6	0.998977	4.81833e-06	0.00101844
15.7	0.998977	4.65633e-06	0.0010186
15.8	0.998977	4.49977e-06	0.00101876
15.9	0.998977	4.34848e-06	0.00101892
16	0.998977	4.20227e-06	0.00101907
16.1	0.998977	4.06098e-06	0.00101921
16.2	0.998977	3.92444e-06	0.00101935
16.3	0.998977	3.79249e-06	0.00101949
16.4	0.998977	3.66498e-06	0.00101962
16.5	0.998977	3.54175e-06	0.00101974
16.6	0.998977	3.42267e-06	0.00101986
16.7	0.998977	3.30759e-06	0.00101998
16.8	0.998977	3.19638e-06	0.0010201
16.9	0.998977	3.08891e-06	0.00102021
17	0.998977	2.98505e-06	0.00102031
17.1	0.998977	2.88469e-06	0.00102042
17.2	0.998977	2.78769e-06	0.00102051
17.3	0.998977	2.69397e-06	0.00102061
17.4	0.998977	2.60339e-06	0.0010207
17.5	0.998977	2.51585e-06	0.00102079
17.6	0.998977	2.43127e-06	0.00102088
17.7	0.998977	2.34952e-06	0.00102096
17.8	0.998977	2.27052e-06	0.00102104
17.9	0.998977	2.19418e-06	0.00102112
18	0.998977	2.12041e-06	0.0010212
18.1	0.998977	2.04911e-06	0.00102127
18.2	0.998977	1.98022e-06	0.00102134
18.3	0.998977	1.91364e-06	0.00102141
18.4	0.998977	1.8493e-06	0.00102148
18.5	0.998977	1.78712e-06	0.00102154
18.6	0.998977	1.72703e-06	0.0010216
18.7	0.998977	1.66896e-06	0.00102166
18.8	0.998977	1.61285e-06	0.00102172
18.9	0.998977	1.55862e-06	0.00102177
19	0.998977	1.50622e-06	0.00102183
19.1	0.998977	1.45557e-06	0.00102188
19.2	0.998977	1.40663e-06	0.00102193
19.3	0.998977	1.35934e-06	0.00102198
19.4	0.998977	1.31363e-06	0.00102202
19.5	0.998977	1.26947e-06	0.00102207
19.6	0.998977	1.22678e-06	0.00102211
19.7	0.998977	1.18554e-06	0.00102215
19.8	0.998977	1.14567e-06	0.0010222
19.9	0.998977	1.10715e-06	0.00102223
20	0.998977	1.06993e-06	0.00102227
20.1	0.998977	1.03396e-06	0.00102231
20.2	0.998977	9.99191e-07	0.00102235
20.3	0.998977	9.65595e-07	0.00102238
20.4	0.998977	9.3313e-07	0.00102241
20.5	0.998977	9.01755e-07	0.00102244
20.6	0.998977	8.71436e-07	0.00102248
20.7	0.998977	8.42136e-07	0.00102251
20.8	0.998977	8.13821e-07	0.00102253
20.9	0.998977	7.86459e-07	0.00102256
21	0.998977	7.60016e-07	0.00102259
21.1	0.998977	7.34462e-07	0.00102262
21.2	0.998977	7.09768e-07	0.00102264
21.3	0.998977	6.85903e-07	0.00102267
21.4	0.998977	6.62842e-07	0.00102269
21.5	0.998977	6.40555e-07	0.00102271
21.6	0.998977	6.19018e-07	0.00102273
21.7	0.998977	5.98205e-07	0.00102276
21.8	0.998977	5.78092e-07	0.00102278
21.9	0.998977	5.58655e-07	0.0010228
22	0.998977	5.39871e-07	0.00102282
22.1	0.998977	5.2172e-07	0.00102283
22.2	0.998977	5.04178e-07	0.00102285
22.3	0.998977	4.87226e-07	0.00102287
22.4	0.998977	4.70844e-07	0.00102289
22.5	0.998977	4.55013e-07	0.0010229
22.6	0.998977	4.39715e-07	0.00102292
22.7	0.998977	4.2493e-07	0.00102293
22.8	0.998977	4.10643e-07	0.00102295
22.9	0.998977	3.96836e-07	0.00102296
23	0.998977	3.83494e-07	0.00102298
23.1	0.998977	3.706e-07	0.00102299
23.2	0.998977	3.58139e-07	0.001023
23.3	0.998977	3.46097e-07	0.00102301
23.4	0.998977	3.34461e-07	0.00102303
23.5	0.998977	3.23215e-07	0.00102304
23.6	0.998977	3.12348e-07	0.00102305
23.7	0.998977	3.01846e-07	0.00102306
23.8	0.998977	2.91697e-07	0.00102307
23.9	0.998977	2.8189e-07	0.00102308
24	0.998977	2.72412e-07	0.00102309
24.1	0.998977	2.63253e-07	0.0010231
24.2	0.998977	2.54401e-07	0.00102311
24.3	0.998977	2.45848e-07	0.00102312
24.4	0.998977	2.37582e-07	0.00102312
24.5	0.998977	2.29594e-07	0.00102313
24.6	0.998977	2.21874e-07	0.00102314
24.7	0.998977	2.14414e-07	0.00102315
24.8	0.998977	2.07205e-07	0.00102316
24.9	0.998977	2.00238e-07	0.00102316
25	0.998977	1.93506e-07	0.00102317
25.1	0.998977	1.86999e-07	0.00102318
25.2	0.998977	1.80712e-07	0.00102318
25.3	0.998977	1.74636e-07	0.00102319
25.4	0.998977	1.68764e-07	0.00102319
25.5	0.998977	1.6309e-07	0.0010232
25.6	0.998977	1.57607e-07	0.00102321
25.7	0.998977	1.52307e-07	0.00102321
25.8	0.998977	1.47186e-07	0.00102322
25.9	0.998977	1.42238e-07	0.00102322
26	0.998977	1.37455e-07	0.00102323
26.1	0.998977	1.32834e-07	0.00102323
26.2	0.998977	1.28367e-07	0.00102324
26.3	0.998977	1.24051e-07	0.00102324
26.4	0.998977	1.1988e-07	0.00102324
26.5	0.998977	1.1585e-07	0.00102325
26.6	0.998977	1.11955e-07	0.00102325
26.7	0.998977	1.0819e-07	0.00102326
26.8	0.998977	1.04553e-07	0.00102326
26.9	0.998977	1.01037e-07	0.00102326
27	0.998977	9.76403e-08	0.00102327
27.1	0.998977	9.43574e-08	0.00102327
27.2	0.998977	9.11848e-08	0.00102327
27.3	0.998977	8.8119e-08	0.00102328
27.4	0.998977	8.51562e-08	0.00102328
27.5	0.998977	8.2293e-08	0.00102328
27.6	0.998977	7.95261e-08	0.00102329
27.7	0.998977	7.68522e-08	0.00102329
27.8	0.998977	7.42683e-08	0.00102329
27.9	0.998977	7.17712e-08	0.00102329
28	0.998977	6.9358e-08	0.0010233
28.1	0.998977	6.7026e-08	0.0010233
28.2	0.998977	6.47724e-08	0.0010233
28.3	0.998977	6.25946e-08	0.0010233
28.4	0.998977	6.049e-08	0.00102331
28.5	0.998977	5.84562e-08	0.00102331
28.6	0.998977	5.64908e-08	0.00102331
28.7	0.998977	5.45914e-08	0.00102331
28.8	0.998977	5.27559e-08	0.00102331
28.9	0.998977	5.09821e-08	0.00102332
29	0.998977	4.9268e-08	0.00102332
29.1	0.998977	4.76114e-08	0.00102332
29.2	0.998977	4.60106e-08	0.00102332
29.3	0.998977	4.44636e-08	0.00102332
29.4	0.998977	4.29686e-08	0.00102332
29.5	0.998977	4.15239e-08	0.00102333
29.6	0.998977	4.01278e-08	0.00102333
29.7	0.998977	3.87786e-08	0.00102333
29.8	0.998977	3.74747e-08	0.00102333
29.9	0.998977	3.62147e-08	0.00102333
30	0.998977	3.49971e-08	0.00102333
30.1	0.998977	3.38204e-08	0.00102333
30.2	0.998977	3.26833e-08	0.00102333
30.3	0.998977	3.15844e-08	0.00102334
30.4	0.998977	3.05224e-08	0.00102334
30.5	0.998977	2.94962e-08	0.00102334
30.6	0.998977	2.85045e-08	0.00102334
30.7	0.998977	2.75461e-08	0.00102334
30.8	0.998977	2.66199e-08	0.00102334
30.9	0.998977	2.57249e-08	0.00102334
31	0.998977	2.48599e-08	0.00102334
31.1	0.998977	2.40241e-08	0.00102334
31.2	0.998977	2.32163e-08	0.00102334
31.3	0.998977	2.24357e-08	0.00102334
31.4	0.998977	2.16814e-08	0.00102335
31.5	0.998977	2.09524e-08	0.00102335
31.6	0.998977	2.02479e-08	0.00102335
31.7	0.998977	1.95671e-08	0.00102335
31.8	0.998977	1.89092e-08	0.00102335
31.9	0.998977	1.82735e-08	0.00102335
32	0.998977	1.76591e-08	0.00102335
32.1	0.998977	1.70653e-08	0.00102335
32.2	0.998977	1.64915e-08	0.00102335
32.3	0.998977	1.59371e-08	0.00102335
32.4	0.998977	1.54012e-08	0.00102335
32.5	0.998977	1.48834e-08	0.00102335
32.6	0.998977	1.4383e-08	0.00102335
32.7	0.998977	1.38994e-08	0.00102335
32.8	0.998977	1.3432e-08	0.00102335
32.9	0.998977	1.29804e-08	0.00102335
33	0.998977	1.2544e-08	0.00102335
33.1	0.998977	1.21222e-08	0.00102336
33.2	0.998977	1.17146e-08	0.00102336
33.3	0.998977	1.13208e-08	0.00102336
33.4	0.998977	1.09401e-08	0.00102336
33.5	0.998977	1.05723e-08	0.00102336
33.6	0.998977	1.02168e-08	0.00102336
33.7	0.998977	9.87331e-09	0.00102336
33.8	0.998977	9.54135e-09	0.00102336
33.9	0.998977	9.22054e-09	0.00102336
34	0.998977	8.91052e-09	0.00102336
34.1	0.998977	8.61093e-09	0.00102336
34.2	0.998977	8.32141e-09	0.00102336
34.3	0.998977	8.04162e-09	0.00102336
34.4	0.998977	7.77124e-09	0.00102336
34.5	0.998977	7.50995e-09	0.00102336
34.6	0.998977	7.25745e-09	0.00102336
34.7	0.998977	7.01343e-09	0.00102336
34.8	0.998977	6.77762e-09	0.00102336
34.9	0.998977	6.54974e-09	0.00102336
35	0.998977	6.32952e-09	0.00102336
35.1	0.998977	6.11671e-09	0.00102336
35.2	0.998977	5.91105e-09	0.00102336
35.3	0.998977	5.7123e-09	0.00102336
35.4	0.998977	5.52024e-09	0.00102336
35.5	0.998977	5.33464e-09	0.00102336
35.6	0.998977	5.15527e-09	0.00102336
35.7	0.998977	4.98194e-09	0.00102336
35.8	0.998977	4.81443e-09	0.00102336
35.9	0.998977	4.65256e-09	0.00102336
36	0.998977	4.49613e-09	0.00102336
36.1	0.998977	4.34496e-09	0.00102336
36.2	0.998977	4.19887e-09	0.00102336
36.3	0.998977	4.05769e-09	0.00102336
36.4	0.998977	3.92126e-09	0.00102336
36.5	0.998977	3.78942e-09	0.00102336
36.6	0.998977	3.66201e-09	0.00102336
36.7	0.998977	3.53888e-09	0.00102336
36.8	0.998977	3.4199e-09	0.00102336
36.9	0.998977	3.30491e-09	0.00102336
37	0.998977	3.19379e-09	0.00102336
37.1	0.998977	3.08641e-09	0.00102336
37.2	0.998977	2.98263e-09	0.00102336
37.3	0.998977	2.88235e-09	0.00102336
37.4	0.998977	2.78544e-09	0.00102336
37.5	0.998977	2.69178e-09	0.00102336
37.6	0.998977	2.60128e-09	0.00102336
37.7	0.998977	2.51382e-09	0.00102337
37.8	0.998977	2.4293e-09	0.00102337
37.9	0.998977	2.34762e-09	0.00102337
38	0.998977	2.26868e-09	0.00102337
38.1	0.998977	2.19241e-09	0.00102337
38.2	0.998977	2.11869e-09	0.00102337
38.3	0.998977	2.04746e-09	0.00102337
38.4	0.998977	1.97861e-09	0.00102337
38.5	0.998977	1.91209e-09	0.00102337
38.6	0.998977	1.8478e-09	0.00102337
38.7	0.998977	1.78567e-09	0.00102337
38.8	0.998977	1.72563e-09	0.00102337
38.9	0.998977	1.66761e-09	0.00102337
39	0.998977	1.61154e-09	0.00102337
39.1	0.998977	1.55736e-09	0.00102337
39.2	0.998977	1.505e-09	0.00102337
39.3	0.998977	1.45439e-09	0.00102337
39.4	0.998977	1.40549e-09	0.00102337
39.5	0.998977	1.35824e-09	0.00102337
39.6	0.998977	1.31257e-09	0.00102337
39.7	0.998977	1.26844e-09	0.00102337
39.8	0.998977	1.22579e-09	0.00102337
39.9	0.998977	1.18458e-09	0.00102337
40	0.998977	1.14475e-09	0.00102337
40.1	0.998977	1.10626e-09	0.00102337
40.2	0.998977	1.06906e-09	0.00102337
40.3	0.998977	1.03312e-09	0.00102337
40.4	0.998977	9.98382e-10	0.00102337
40.5	0.998977	9.64814e-10	0.00102337
40.6	0.998977	9.32374e-10	0.00102337
40.7	0.998977	9.01025e-10	0.00102337
40.8	0.998977	8.70731e-10	0.00102337
40.9	0.998977	8.41454e-10	0.00102337
41	0.998977	8.13162e-10	0.00102337
41.1	0.998977	7.85822e-10	0.00102337
41.2	0.998977	7.594e-10	0.00102337
41.3	0.998977	7.33867e-10	0.00102337
41.4	0.998977	7.09193e-10	0.00102337
41.5	0.998977	6.85348e-10	0.00102337
41.6	0.998977	6.62305e-10	0.00102337
41.7	0.998977	6.40036e-10	0.00102337
41.8	0.998977	6.18517e-10	0.00102337
41.9	0.998977	5.97721e-10	0.00102337
42	0.998977	5.77624e-10	0.00102337
42.1	0.998977	5.58203e-10	0.00102337
42.2	0.998977	5.39434e-10	0.00102337
42.3	0.998977	5.21297e-10	0.00102337
42.4	0.998977	5.0377e-10	0.00102337
42.5	0.998977	4.86832e-10	0.00102337
42.6	0.998977	4.70463e-10	0.00102337
42.7	0.998977	4.54645e-10	0.00102337
42.8	0.998977	4.39359e-10	0.00102337
42.9	0.998977	4.24586e-10	0.00102337
43	0.998977	4.10311e-10	0.00102337
43.1	0.998977	3.96515e-10	0.00102337
43.2	0.998977	3.83183e-10	0.00102337
43.3	0.998977	3.70299e-10	0.00102337
43.4	0.998977	3.57849e-10	0.00102337
43.5	0.998977	3.45817e-10	0.00102337
43.6	0.998977	3.3419e-10	0.00102337
43.7	0.998977	3.22954e-10	0.00102337
43.8	0.998977	3.12095e-10	0.00102337
43.9	0.998977	3.01602e-10	0.00102337
44	0.998977	2.91461e-10	0.00102337
44.1	0.998977	2.81661e-10	0.00102337
44.2	0.998977	2.72191e-10	0.00102337
44.3	0.998977	2.63039e-10	0.00102337
44.4	0.998977	2.54195e-10	0.00102337
44.5	0.998977	2.45649e-10	0.00102337
44.6	0.998977	2.37389e-10	0.00102337
44.7	0.998977	2.29408e-10	0.00102337
44.8	0.998977	2.21694e-10	0.00102337
44.9	0.998977	2.1424e-10	0.00102337
45	0.998977	2.07037e-10	0.00102337
45.1	0.998977	2.00076e-10	0.00102337
45.2	0.998977	1.93349e-10	0.00102337
45.3	0.998977	1.86848e-10	0.00102337
45.4	0.998977	1.80566e-10	0.00102337
45.5	0.998977	1.74495e-10	0.00102337
45.6	0.998977	1.68628e-10	0.00102337
45.7	0.998977	1.62958e-10	0.00102337
45.8	0.998977	1.57479e-10	0.00102337
45.9	0.998977	1.52184e-10	0.00102337
46	0.998977	1.47067e-10	0.00102337
46.1	0.998977	1.42122e-10	0.00102337
46.2	0.998977	1.37344e-10	0.00102337
46.3	0.998977	1.32726e-10	0.00102337
46.4	0.998977	1.28263e-10	0.00102337
46.5	0.998977	1.23951e-10	0.00102337
46.6	0.998977	1.19783e-10	0.00102337
46.7	0.998977	1.15756e-10	0.00102337
46.8	0.998977	1.11864e-10	0.00102337
46.9	0.998977	1.08103e-10	0.00102337
47	0.998977	1.04468e-10	0.00102337
47.1	0.998977	1.00956e-10	0.00102337
47.2	0.998977	9.75612e-11	0.00102337
47.3	0.998977	9.4281e-11	0.00102337
47.4	0.998977	9.1111e-11	0.00102337
47.5	0.998977	8.80476e-11	0.00102337
47.6	0.998977	8.50872e-11	0.00102337
47.7	0.998977	8.22264e-11	0.00102337
47.8	0.998977	7.94617e-11	0.00102337
47.9	0.998977	7.679e-11	0.00102337
48	0.998977	7.42081e-11	0.00102337
48.1	0.998977	7.17131e-11	0.00102337
48.2	0.998977	6.93019e-11	0.00102337
48.3	0.998977	6.69718e-11	0.00102337
48.4	0.998977	6.472e-11	0.00102337
48.5	0.998977	6.2544e-11	0.00102337
48.6	0.998977	6.04411e-11	0.00102337
48.7	0.998977	5.84089e-11	0.00102337
48.8	0.998977	5.6445e-11	0.00102337
48.9	0.998977	5.45472e-11	0.00102337
49	0.998977	5.27132e-11	0.00102337
49.1	0.998977	5.09408e-11	0.00102337
49.2	0.998977	4.92281e-11	0.00102337
49.3	0.998977	4.75729e-11	0.00102337
49.4	0.998977	4.59734e-11	0.00102337
49.5	0.998977	4.44276e-11	0.00102337
49.6	0.998977	4.29338e-11	0.00102337
49.7	0.998977	4.14903e-11	0.00102337
49.8	0.998977	4.00953e-11	0.00102337
49.9	0.998977	3.87472e-11	0.00102337
50	0.998977	3.74444e-11	0.00102337
50.1	0.998977	3.61854e-11	0.00102337
50.2	0.998977	3.49688e-11	0.00102337
50.3	0.998977	3.3793e-11	0.00102337
50.4	0.998977	3.26568e-11	0.00102337
50.5	0.998977	3.15588e-11	0.00102337
50.6	0.998977	3.04977e-11	0.00102337
50.7	0.998977	2.94723e-11	0.00102337
50.8	0.998977	2.84814e-11	0.00102337
50.9	0.998977	2.75238e-11	0.00102337
51	0.998977	2.65983e-11	0.00102337
51.1	0.998977	2.5704e-11	0.00102337
51.2	0.998977	2.48398e-11	0.00102337
51.3	0.998977	2.40046e-11	0.00102337
51.4	0.998977	2.31975e-11	0.00102337
51.5	0.998977	2.24176e-11	0.00102337
51.6	0.998977	2.16638e-11	0.00102337
51.7	0.998977	2.09354e-11	0.00102337
51.8	0.998977	2.02315e-11	0.00102337
51.9	0.998977	1.95513e-11	0.00102337
52	0.998977	1.88939e-11	0.00102337
52.1	0.998977	1.82587e-11	0.00102337
52.2	0.998977	1.76448e-11	0.00102337
52.3	0.998977	1.70515e-11	0.00102337
52.4	0.998977	1.64782e-11	0.00102337
52.5	0.998977	1.59241e-11	0.00102337
52.6	0.998977	1.53887e-11	0.00102337
52.7	0.998977	1.48713e-11	0.00102337
52.8	0.998977	1.43713e-11	0.00102337
52.9	0.998977	1.38881e-11	0.00102337
53	0.998977	1.34212e-11	0.00102337
53.1	0.998977	1.29699e-11	0.00102337
53.2	0.998977	1.25338e-11	0.00102337
53.3	0.998977	1.21124e-11	0.00102337
53.4	0.998977	1.17052e-11	0.00102337
53.5	0.998977	1.13116e-11	0.00102337
53.6	0.998977	1.09313e-11	0.00102337
53.7	0.998977	1.05637e-11	0.00102337
53.8	0.998977	1.02086e-11	0.00102337
53.9	0.998977	9.86532e-12	0.00102337
54	0.998977	9.53362e-12	0.00102337
54.1	0.998977	9.21308e-12	0.00102337
54.2	0.998977	8.90331e-12	0.00102337
54.3	0.998977	8.60396e-12	0.00102337
54.4	0.998977	8.31467e-12	0.00102337
54.5	0.998977	8.03511e-12	0.00102337
54.6	0.998977	7.76495e-12	0.00102337
54.7	0.998977	7.50387e-12	0.00102337
54.8	0.998977	7.25157e-12	0.00102337
54.9	0.998977	7.00775e-12	0.00102337
55	0.998977	6.77213e-12	0.00102337
55.1	0.998977	6.54444e-12	0.00102337
55.2	0.998977	6.3244e-12	0.00102337
55.3	0.998977	6.11175e-12	0.00102337
55.4	0.998977	5.90626e-12	0.00102337
55.5	0.998977	5.70768e-12	0.00102337
55.6	0.998977	5.51577e-12	0.00102337
55.7	0.998977	5.33032e-12	0.00102337
55.8	0.998977	5.1511e-12	0.00102337
55.9	0.998977	4.9779e-12	0.00102337
56	0.998977	4.81053e-12	0.00102337
56.1	0.998977	4.64879e-12	0.00102337
56.2	0.998977	4.49249e-12	0.00102337
56.3	0.998977	4.34144e-12	0.00102337
56.4	0.998977	4.19547e-12	0.00102337
56.5	0.998977	4.05441e-12	0.00102337
56.6	0.998977	3.91809e-12	0.00102337
56.7	0.998977	3.78635e-12	0.00102337
56.8	0.998977	3.65904e-12	0.00102337
56.9	0.998977	3.53602e-12	0.00102337
57	0.998977	3.41713e-12	0.00102337
57.1	0.998977	3.30223e-12	0.00102337
57.2	0.998977	3.1912e-12	0.00102337
57.3	0.998977	3.08391e-12	0.00102337
57.4	0.998977	2.98022e-12	0.00102337
57.5	0.998977	2.88002e-12	0.00102337
57.6	0.998977	2.78318e-12	0.00102337
57.7	0.998977	2.6896e-12	0.00102337
57.8	0.998977	2.59917e-12	0.00102337
57.9	0.998977	2.51178e-12	0.00102337
58	0.998977	2.42733e-12	0.00102337
58.1	0.998977	2.34572e-12	0.00102337
58.2	0.998977	2.26685e-12	0.00102337
58.3	0.998977	2.19063e-12	0.00102337
58.4	0.998977	2.11698e-12	0.00102337
58.5	0.998977	2.0458e-12	0.00102337
58.6	0.998977	1.97701e-12	0.00102337
58.7	0.998977	1.91054e-12	0.00102337
58.8	0.998977	1.8463e-12	0.00102337
58.9	0.998977	1.78423e-12	0.00102337
59	0.998977	1.72424e-12	0.00102337
59.1	0.998977	1.66626e-12	0.00102337
59.2	0.998977	1.61024e-12	0.00102337
59.3	0.998977	1.5561e-12	0.00102337
59.4	0.998977	1.50378e-12	0.00102337
59.5	0.998977	1.45322e-12	0.00102337
59.6	0.998977	1.40436e-12	0.00102337
59.7	0.998977	1.35714e-12	0.00102337
59.8	0.998977	1.31151e-12	0.00102337
59.9	0.998977	1.26741e-12	0.00102337
60	0.998977	1.2248e-12	0.00102337
60.1	0.998977	1.18362e-12	0.00102337
60.2	0.998977	1.14382e-12	0.00102337
60.3	0.998977	1.10536e-12	0.00102337
60.4	0.998977	1.0682e-12	0.00102337
60.5	0.998977	1.03228e-12	0.00102337
60.6	0.998977	9.97573e-13	0.00102337
60.7	0.998977	9.64032e-13	0.00102337
60.8	0.998977	9.31619e-13	0.00102337
60.9	0.998977	9.00296e-13	0.00102337
61	0.998977	8.70025e-13	0.00102337
61.1	0.998977	8.40773e-13	0.00102337
61.2	0.998977	8.12504e-13	0.00102337
61.3	0.998977	7.85186e-13	0.00102337
61.4	0.998977	7.58786e-13	0.00102337
61.5	0.998977	7.33273e-13	0.00102337
61.6	0.998977	7.08619e-13	0.00102337
61.7	0.998977	6.84793e-13	0.00102337
61.8	0.998977	6.61769e-13	0.00102337
61.9	0.998977	6.39518e-13	0.00102337
