0	1.00667
0.1	1.00417
0.2	0.996692
0.3	0.984293
0.4	0.967065
0.5	0.945136
0.6	0.918672
0.7	0.887868
0.8	0.852954
0.9	0.81419
1	0.771864
1.1	0.726289
1.2	0.677799
1.3	0.626753
1.4	0.573522
1.5	0.518494
1.6	0.462069
1.7	0.404652
1.8	0.346653
1.9	0.288485
2	0.230557
2.1	0.173274
2.2	0.117029
2.3	0.0622065
2.4	0.00917435
2.5	-0.0417171
2.6	-0.0901383
2.7	-0.135783
2.8	-0.178369
2.9	-0.217645
3	-0.253385
3.1	-0.285398
3.2	-0.313522
3.3	-0.33763
3.4	-0.357629
3.5	-0.373461
3.6	-0.385102
3.7	-0.392564
3.8	-0.39589
3.9	-0.395159
4	-0.390483
4.1	-0.382003
4.2	-0.36989
4.3	-0.354344
4.4	-0.33559
4.5	-0.313876
4.6	-0.289471
4.7	-0.262664
4.8	-0.233759
4.9	-0.203072
5	-0.17093
5.1	-0.137668
5.2	-0.103624
5.3	-0.0691364
5.4	-0.0345434
5.5	-0.000177203
5.6	0.0336376
5.7	0.0665867
5.8	0.0983692
5.9	0.1287
6	0.157312
6.1	0.183958
6.2	0.208414
6.3	0.230479
6.4	0.249977
6.5	0.266761
6.6	0.28071
6.7	0.291731
6.8	0.299762
6.9	0.304769
7	0.306746
7.1	0.305718
7.2	0.301737
7.3	0.294884
7.4	0.285263
7.5	0.273006
7.6	0.258269
7.7	0.241226
7.8	0.222074
7.9	0.201029
8	0.178317
8.1	0.154184
8.2	0.128882
8.3	0.102673
8.4	0.0758239
8.5	0.0486059
8.6	0.0212897
8.7	-0.00585607
8.8	-0.0325671
8.9	-0.0585866
9	-0.0836669
9.1	-0.107573
9.2	-0.130082
9.3	-0.150989
9.4	-0.170105
9.5	-0.187262
9.6	-0.202312
9.7	-0.215129
9.8	-0.225609
9.9	-0.233674
10	-0.239269
