0 0 0.00364776
0 1 0.00365294
0 2 0.00366269
0 3 0.0036766
0 4 0.00369422
0 5 0.00371514
0 6 0.00373894
0 7 0.0037652
0 8 0.00379355
0 9 0.00382359
0 10 0.00385497
0 11 0.00388733
0 12 0.00392035
0 13 0.00395371
0 14 0.0039871
0 15 0.00402023
0 16 0.00405283
0 17 0.00408464
0 18 0.00411543
0 19 0.00414496
0 20 0.00417302
0 21 0.00419943
0 22 0.004224
0 23 0.00424658
0 24 0.00426701
0 25 0.00428516
0 26 0.00430094
0 27 0.00431423
0 28 0.00432496
0 29 0.00433307
0 30 0.0043385
0 31 0.00434122
0 32 0.00434122
0 33 0.0043385
0 34 0.00433307
0 35 0.00432496
0 36 0.00431423
0 37 0.00430094
0 38 0.00428516
0 39 0.00426701
0 40 0.00424658
0 41 0.004224
0 42 0.00419943
0 43 0.00417302
0 44 0.00414496
0 45 0.00411543
0 46 0.00408464
0 47 0.00405283
0 48 0.00402023
0 49 0.0039871
0 50 0.00395371
0 51 0.00392035
0 52 0.00388733
0 53 0.00385497
0 54 0.00382359
0 55 0.00379355
0 56 0.0037652
0 57 0.00373894
0 58 0.00371514
0 59 0.00369422
0 60 0.0036766
0 61 0.00366269
0 62 0.00365294
0 63 0.00364776

1 0 0.00359334
1 1 0.0035985
1 2 0.00360821
1 3 0.00362206
1 4 0.00363963
1 5 0.00366048
1 6 0.00368421
1 7 0.00371039
1 8 0.00373866
1 9 0.00376862
1 10 0.00379992
1 11 0.00383222
1 12 0.00386517
1 13 0.00389847
1 14 0.0039318
1 15 0.00396488
1 16 0.00399744
1 17 0.00402922
1 18 0.00405997
1 19 0.00408948
1 20 0.00411753
1 21 0.00414392
1 22 0.00416849
1 23 0.00419106
1 24 0.00421148
1 25 0.00422964
1 26 0.00424542
1 27 0.00425871
1 28 0.00426945
1 29 0.00427755
1 30 0.00428299
1 31 0.00428571
1 32 0.00428571
1 33 0.00428299
1 34 0.00427755
1 35 0.00426945
1 36 0.00425871
1 37 0.00424542
1 38 0.00422964
1 39 0.00421148
1 40 0.00419106
1 41 0.00416849
1 42 0.00414392
1 43 0.00411753
1 44 0.00408948
1 45 0.00405997
1 46 0.00402922
1 47 0.00399744
1 48 0.00396488
1 49 0.0039318
1 50 0.00389847
1 51 0.00386517
1 52 0.00383222
1 53 0.00379992
1 54 0.00376862
1 55 0.00373866
1 56 0.00371039
1 57 0.00368421
1 58 0.00366048
1 59 0.00363963
1 60 0.00362206
1 61 0.00360821
1 62 0.0035985
1 63 0.00359334

2 0 0.00353919
2 1 0.00354433
2 2 0.003554
2 3 0.0035678
2 4 0.00358529
2 5 0.00360607
2 6 0.0036297
2 7 0.00365579
2 8 0.00368396
2 9 0.00371383
2 10 0.00374504
2 11 0.00377724
2 12 0.00381011
2 13 0.00384332
2 14 0.00387658
2 15 0.00390959
2 16 0.00394209
2 17 0.00397381
2 18 0.00400452
2 19 0.00403399
2 20 0.004062
2 21 0.00408837
2 22 0.00411291
2 23 0.00413546
2 24 0.00415587
2 25 0.00417402
2 26 0.00418979
2 27 0.00420307
2 28 0.0042138
2 29 0.00422191
2 30 0.00422734
2 31 0.00423006
2 32 0.00423006
2 33 0.00422734
2 34 0.00422191
2 35 0.0042138
2 36 0.00420307
2 37 0.00418979
2 38 0.00417402
2 39 0.00415587
2 40 0.00413546
2 41 0.00411291
2 42 0.00408837
2 43 0.004062
2 44 0.00403399
2 45 0.00400452
2 46 0.00397381
2 47 0.00394209
2 48 0.00390959
2 49 0.00387658
2 50 0.00384332
2 51 0.00381011
2 52 0.00377724
2 53 0.00374504
2 54 0.00371383
2 55 0.00368396
2 56 0.00365579
2 57 0.0036297
2 58 0.00360607
2 59 0.00358529
2 60 0.0035678
2 61 0.003554
2 62 0.00354433
2 63 0.00353919

3 0 0.00348536
3 1 0.00349047
3 2 0.00350009
3 3 0.00351383
3 4 0.00353124
