3 12 0.00200983
3 13 0.00191087
3 14 0.00181478
3 15 0.00172227
3 16 0.00163393
3 17 0.0015502
3 18 0.00147148
3 19 0.00139802
3 20 0.00133004
3 21 0.00126767
3 22 0.001211
3 23 0.00116007
3 24 0.0011149
3 25 0.00107549
3 26 0.0010418
3 27 0.0010138
3 28 0.000991453
3 29 0.000974731
3 30 0.0009636
3 31 0.00095804
3 32 0.00095804
3 33 0.0009636
3 34 0.000974731
3 35 0.000991453
3 36 0.0010138
3 37 0.0010418
3 38 0.00107549
3 39 0.0011149
3 40 0.00116007
3 41 0.001211
3 42 0.00126767
3 43 0.00133004
3 44 0.00139802
3 45 0.00147148
3 46 0.0015502
3 47 0.00163393
3 48 0.00172227
3 49 0.00181478
3 50 0.00191087
3 51 0.00200983
3 52 0.00211081
3 53 0.00221282
3 54 0.00231468
3 55 0.00241507
3 56 0.00251249
3 57 0.00260523
3 58 0.00269146
3 59 0.00276914
3 60 0.00283608
3 61 0.00289
3 62 0.00292854
3 63 0.00294945

4 0 0.00324032
4 1 0.00321782
4 2 0.00317633
4 3 0.00311826
4 4 0.00304612
4 5 0.00296237
4 6 0.00286934
4 7 0.0027692
4 8 0.00266395
4 9 0.0025554
4 10 0.00244517
4 11 0.0023347
4 12 0.00222524
4 13 0.00211789
4 14 0.00201356
4 15 0.00191303
4 16 0.00181694
4 17 0.00172581
4 18 0.00164005
4 19 0.00155996
4 20 0.00148579
4 21 0.00141769
4 22 0.00135577
4 23 0.0013001
4 24 0.00125069
4 25 0.00120755
4 26 0.00117066
4 27 0.00113999
4 28 0.0011155
4 29 0.00109717
4 30 0.00108497
4 31 0.00107888
4 32 0.00107888
4 33 0.00108497
4 34 0.00109717
4 35 0.0011155
4 36 0.00113999
4 37 0.00117066
4 38 0.00120755
4 39 0.00125069
4 40 0.0013001
4 41 0.00135577
4 42 0.00141769
4 43 0.00148579
4 44 0.00155996
4 45 0.00164005
4 46 0.00172581
4 47 0.00181694
4 48 0.00191303
4 49 0.00201356
4 50 0.00211789
4 51 0.00222524
4 52 0.0023347
4 53 0.00244517
4 54 0.0025554
4 55 0.00266395
4 56 0.0027692
4 57 0.00286934
4 58 0.00296237
4 59 0.00304612
4 60 0.00311826
4 61 0.00317633
4 62 0.00321782
4 63 0.00324032

5 0 0.00355136
5 1 0.00352723
5 2 0.0034827
5 3 0.00342034
5 4 0.00334284
5 5 0.00325281
5 6 0.00315273
5 7 0.00304494
5 8 0.00293156
5 9 0.00281453
5 10 0.00269559
5 11 0.0025763
5 12 0.002458
5 13 0.00234188
5 14 0.00222893
5 15 0.00212
5 16 0.0020158
5 17 0.00191689
5 18 0.00182373
5 19 0.00173667
5 20 0.00165597
5 21 0.00158183
5 22 0.00151438
5 23 0.00145368
5 24 0.00139979
5 25 0.0013527
5 26 0.00131242
5 27 0.00127892
5 28 0.00125216
5 29 0.00123213
5 30 0.00121879
5 31 0.00121212
5 32 0.00121212
5 33 0.00121879
5 34 0.00123213
5 35 0.00125216
5 36 0.00127892
5 37 0.00131242
5 38 0.0013527
5 39 0.00139979
5 40 0.00145368
5 41 0.00151438
5 42 0.00158183
5 43 0.00165597
5 44 0.00173667
5 45 0.00182373
5 46 0.00191689
5 47 0.0020158
5 48 0.00212
5 49 0.00222893
5 50 0.00234188
5 51 0.002458
5 52 0.0025763
5 53 0.00269559
5 54 0.00281453
5 55 0.00293156
5 56 0.00304494
5 57 0.00315273
5 58 0.00325281
5 59 0.00334284
5 60 0.00342034
5 61 0.0034827
5 62 0.00352723
5 63 0.00355136

6 0 0.00388295
6 1 0.00385715
6 2 0.0038095
6 3 0.00374275
6 4 0.00365973
6 5 0.00356324
6 6 0.00345591
6 7 0.00334022
6 8 0.00321844
6 9 0.00309265
6 10 0.0029647
6 11 0.00283626
6 12 0.00270879
6 13 0.00258354
6 14 0.00246162
6 15 0.00234394
6 16 0.00223126
6 17 0.00212422
6 18 0.00202332
6 19 0.00192895
6 20 0.00184141
6 21 0.00176092
6 22 0.00168764
6 23 0.00162166
6 24 0.00156304
6 25 0.0015118
6 26 0.00146795
6 27 0.00143145
6 28 0.0014023
6 29 0.00138047
6 30 0.00136593
6 31 0.00135866
6 32 0.00135866
6 33 0.00136593
6 34 0.00138047
6 35 0.0014023
6 36 0.00143145
6 37 0.00146795
6 38 0.0015118
6 39 0.00156304
6 40 0.00162166
6 41 0.00168764
6 42 0.00176092
6 43 0.00184141
6 44 0.00192895
6 45 0.00202332
6 46 0.00212422
6 47 0.00223126
6 48 0.00234394
6 49 0.00246162
6 50 0.00258354
6 51 0.00270879
6 52 0.00283626
6 53 0.0029647
6 54 0.00309265
6 55 0.00321844
6 56 0.00334022
6 57 0.00345591
6 58 0.00356324
6 59 0.00365973
6 60 0.00374275
6 61 0.0038095
6 62 0.00385715
6 63 0.00388295

7 0 0.00423535
7 1 0.00420784
7 2 0.00415701
7 3 0.00408577
7 4 0.00399712
7 5 0.00389402
7 6 0.00377926
7 7 0.00365547
7 8 0.00352507
7 9 0.00339026
7 10 0.00325304
7 11 0.00311516
7 12 0.0029782
7 13 0.00284353
7 14 0.00271231
7 15 0.00258554
7 16 0.00246406
7 17 0.00234856
7 18 0.00223959
7 19 0.00213759
7 20 0.00204291
7 21 0.00195578
7 22 0.0018764
7 23 0.00180489
7 24 0.00174131
7 25 0.00168571
7 26 0.0016381
7 27 0.00159846
7 28 0.00156679
7 29 0.00154306
7 30 0.00152726
7 31 0.00151936
7 32 0.00151936
7 33 0.00152726
7 34 0.00154306
7 35 0.00156679
7 36 0.00159846
7 37 0.0016381
7 38 0.00168571
7 39 0.00174131
7 40 0.00180489
7 41 0.0018764
7 42 0.00195578
7 43 0.00204291
7 44 0.00213759
7 45 0.00223959
7 46 0.00234856
7 47 0.00246406
7 48 0.00258554
7 49 0.00271231
7 50 0.00284353
7 51 0.0029782
7 52 0.00311516
7 53 0.00325304
7 54 0.00339026
7 55 0.00352507
7 56 0.00365547
7 57 0.00377926
7 58 0.00389402
7 59 0.00399712
7 60 0.00408577
7 61 0.00415701
7 62 0.00420784
7 63 0.00423535

8 0 0.00460868
8 1 0.00457943
8 2 0.00452539
8 3 0.00444959
8 4 0.00435522
8 5 0.00424539
8 6 0.00412307
8 7 0.00399102
8 8 0.00385182
8 9 0.00370779
8 10 0.00356105
8 11 0.00341349
8 12 0.00326679
8 13 0.00312241
8 14 0.0029816
8 15 0.00284545
8 16 0.00271487
8 17 0.00259061
8 18 0.00247327
8 19 0.00236335
8 20 0.00226124
8 21 0.00216721
8 22 0.00208147
8 23 0.00200418
8 24 0.00193543
8 25 0.00187527
8 26 0.00182373
8 27 0.00178081
8 28 0.0017465
8 29 0.00172079
8 30 0.00170365
8 31 0.00169509
8 32 0.00169509
8 33 0.00170365
8 34 0.00172079
8 35 0.0017465
8 36 0.00178081
8 37 0.00182373
8 38 0.00187527
8 39 0.00193543
8 40 0.00200418
8 41 0.00208147
8 42 0.00216721
8 43 0.00226124
8 44 0.00236335
8 45 0.00247327
8 46 0.00259061
8 47 0.00271487
8 48 0.00284545
8 49 0.0029816
8 50 0.00312241
8 51 0.00326679
8 52 0.00341349
8 53 0.00356105
8 54 0.00370779
8 55 0.00385182
8 56 0.00399102
8 57 0.00412307
8 58 0.00424539
8 59 0.00435522
8 60 0.00444959
8 61 0.00452539
8 62 0.00457943
8 63 0.00460868

9 0 0.00500291
9 1 0.00497193
9 2 0.00491463
9 3 0.00483424
9 4 0.0047341
9 5 0.00461747
9 6 0.00448749
9 7 0.00434707
9 8 0.00419892
9 9 0.00404551
9 10 0.00388909
9 11 0.00373165
9 12 0.00357499
9 13 0.00342066
9 14 0.00327003
9 15 0.00312425
9 16 0.0029843
9 17 0.00285101
9 18 0.00272504
9 19 0.00260694
9 20 0.00249713
9 21 0.00239595
9 22 0.00230363
9 23 0.00222034
9 24 0.00214622
9 25 0.00208131
9 26 0.00202568
9 27 0.00197934
9 28 0.00194228
9 29 0.0019145
9 30 0.00189598
9 31 0.00188673
9 32 0.00188673
9 33 0.00189598
9 34 0.0019145
9 35 0.00194228
9 36 0.00197934
9 37 0.00202568
9 38 0.00208131
9 39 0.00214622
9 40 0.00222034
9 41 0.00230363
9 42 0.00239595
9 43 0.00249713
9 44 0.00260694
9 45 0.00272504
9 46 0.00285101
9 47 0.0029843
9 48 0.00312425
9 49 0.00327003
9 50 0.00342066
9 51 0.00357499
9 52 0.00373165
9 53 0.00388909
9 54 0.00404551
9 55 0.00419892
9 56 0.00434707
9 57 0.00448749
9 58 0.00461747
9 59 0.0047341
9 60 0.00483424
9 61 0.00491463
9 62 0.00497193
9 63 0.00500291

10 0 0.00541786
10 1 0.00538514
10 2 0.0053246
10 3 0.00523961
10 4 0.00513367
10 5 0.00501022
10 6 0.00487254
10 7 0.00472369
10 8 0.00456651
10 9 0.00440362
10 10 0.00423739
10 11 0.00406993
10 12 0.00390315
10 13 0.0037387
10 14 0.00357804
10 15 0.00342242
10 16 0.00327289
10 17 0.00313034
10 18 0.00299552
10 19 0.00286901
10 20 0.00275129
10 21 0.00264273
10 22 0.00254361
10 23 0.00245413
10 24 0.00237444
10 25 0.00230463
10 26 0.00224477
10 27 0.00219487
10 28 0.00215496
10 29 0.00212503
10 30 0.00210509
10 31 0.00209511
10 32 0.00209511
10 33 0.00210509
10 34 0.00212503
10 35 0.00215496
10 36 0.00219487
10 37 0.00224477
10 38 0.00230463
10 39 0.00237444
10 40 0.00245413
10 41 0.00254361
10 42 0.00264273
10 43 0.00275129
10 44 0.00286901
10 45 0.00299552
10 46 0.00313034
10 47 0.00327289
10 48 0.00342242
10 49 0.00357804
10 50 0.0037387
10 51 0.00390315
10 52 0.00406993
10 53 0.00423739
10 54 0.00440362
10 55 0.00456651
10 56 0.00472369
10 57 0.00487254
10 58 0.00501022
10 59 0.00513367
10 60 0.00523961
10 61 0.0053246
10 62 0.00538514
10 63 0.00541786

11 0 0.00585318
11 1 0.00581873
11 2 0.00575497
11 3 0.00566541
11 4 0.00555371
11 5 0.00542345
11 6 0.00527807
11 7 0.00512078
11 8 0.00495456
11 9 0.00478216
11 10 0.00460605
11 11 0.00442849
11 12 0.00425149
11 13 0.0040768
11 14 0.00390598
11 15 0.00374036
11 16 0.00358108
11 17 0.00342911
11 18 0.00328524
11 19 0.00315013
11 20 0.00302431
11 21 0.00290819
11 22 0.00280209
11 23 0.00270625
11 24 0.00262084
11 25 0.00254598
11 26 0.00248175
11 27 0.0024282
11 28 0.00238534
11 29 0.0023532
11 30 0.00233177
11 31 0.00232106
11 32 0.00232106
11 33 0.00233177
11 34 0.0023532
11 35 0.00238534
11 36 0.0024282
11 37 0.00248175
11 38 0.00254598
11 39 0.00262084
11 40 0.00270625
11 41 0.00280209
11 42 0.00290819
11 43 0.00302431
11 44 0.00315013
11 45 0.00328524
11 46 0.00342911
11 47 0.00358108
11 48 0.00374036
11 49 0.00390598
11 50 0.0040768
11 51 0.00425149
11 52 0.00442849
11 53 0.00460605
11 54 0.00478216
11 55 0.00495456
11 56 0.00512078
11 57 0.00527807
11 58 0.00542345
11 59 0.00555371
11 60 0.00566541
11 61 0.00575497
11 62 0.00581873
11 63 0.00585318

12 0 0.00630833
12 1 0.00627219
12 2 0.00620525
12 3 0.00611118
12 4 0.00599379
12 5 0.0058568
12 6 0.0057038
12 7 0.00553813
12 8 0.00536291
12 9 0.00518101
12 10 0.00499505
12 11 0.00480738
12 12 0.00462011
12 13 0.00443513
12 14 0.00425408
12 15 0.00407837
12 16 0.00390923
12 17 0.00374771
12 18 0.00359467
12 19 0.00345082
12 20 0.00331675
12 21 0.00319293
12 22 0.0030797
12 23 0.00297736
12 24 0.00288609
12 25 0.00280606
12 26 0.00273736
12 27 0.00268005
12 28 0.00263417
12 29 0.00259975
12 30 0.00257681
12 31 0.00256533
12 32 0.00256533
12 33 0.00257681
12 34 0.00259975
12 35 0.00263417
12 36 0.00268005
12 37 0.00273736
12 38 0.00280606
12 39 0.00288609
12 40 0.00297736
12 41 0.0030797
12 42 0.00319293
12 43 0.00331675
12 44 0.00345082
12 45 0.00359467
12 46 0.00374771
12 47 0.00390923
12 48 0.00407837
12 49 0.00425408
12 50 0.00443513
12 51 0.00462011
12 52 0.00480738
12 53 0.00499505
12 54 0.00518101
12 55 0.00536291
12 56 0.00553813
12 57 0.0057038
12 58 0.0058568
12 59 0.00599379
12 60 0.00611118
12 61 0.00620525
12 62 0.00627219
12 63 0.00630833

13 0 0.00678258
13 1 0.00674479
13 2 0.00667476
13 3 0.00657628
13 4 0.00645331
13 5 0.00630973
13 6 0.00614923
13 7 0.00597531
13 8 0.00579121
13 9 0.00559992
13 10 0.00540418
13 11 0.00520646
13 12 0.00500899
13 13 0.00481373
13 14 0.00462244
13 15 0.00443662
13 16 0.00425758
13 17 0.00408645
13 18 0.00392415
13 19 0.00377148
13 20 0.00362907
13 21 0.00349743
13 22 0.00337698
13 23 0.00326802
13 24 0.0031708
13 25 0.0030855
13 26 0.00301224
13 27 0.0029511
13 28 0.00290214
13 29 0.0028654
13 30 0.00284089
13 31 0.00282864
13 32 0.00282864
13 33 0.00284089
13 34 0.0028654
13 35 0.00290214
13 36 0.0029511
13 37 0.00301224
13 38 0.0030855
13 39 0.0031708
13 40 0.00326802
13 41 0.00337698
13 42 0.00349743
13 43 0.00362907
13 44 0.00377148
13 45 0.00392415
13 46 0.00408645
13 47 0.00425758
13 48 0.00443662
13 49 0.00462244
13 50 0.00481373
13 51 0.00500899
13 52 0.00520646
13 53 0.00540418
13 54 0.00559992
13 55 0.00579121
13 56 0.00597531
13 57 0.00614923
13 58 0.00630973
13 59 0.00645331
13 60 0.00657628
13 61 0.00667476
13 62 0.00674479
13 63 0.00678258

14 0 0.00727501
14 1 0.00723563
14 2 0.00716261
14 3 0.00705987
14 4 0.0069315
14 5 0.00678151
14 6 0.00661372
14 7 0.00643175
14 8 0.00623896
14 9 0.00603846
14 10 0.00583311
14 11 0.00562548
14 12 0.00541792
14 13 0.00521248
14 14 0.00501102
14 15 0.00481514
14 16 0.00462623
14 17 0.00444549
14 18 0.00427393
14 19 0.0041124
14 20 0.0039616
14 21 0.0038221
14 22 0.00369436
14 23 0.00357873
14 24 0.00347549
14 25 0.00338485
14 26 0.00330697
14 27 0.00324194
14 28 0.00318986
14 29 0.00315076
14 30 0.00312468
14 31 0.00311163
14 32 0.00311163
14 33 0.00312468
14 34 0.00315076
14 35 0.00318986
14 36 0.00324194
14 37 0.00330697
14 38 0.00338485
14 39 0.00347549
14 40 0.00357873
14 41 0.00369436
14 42 0.0038221
14 43 0.0039616
14 44 0.0041124
14 45 0.00427393
14 46 0.00444549
14 47 0.00462623
14 48 0.00481514
14 49 0.00501102
14 50 0.00521248
14 51 0.00541792
14 52 0.00562548
14 53 0.00583311
14 54 0.00603846
14 55 0.00623896
14 56 0.00643175
14 57 0.00661372
14 58 0.00678151
14 59 0.0069315
14 60 0.00705987
14 61 0.00716261
14 62 0.00723563
14 63 0.00727501

15 0 0.00778449
15 1 0.00774359
15 2 0.00766772
15 3 0.00756091
15 4 0.00742737
15 5 0.00727122
15 6 0.0070964
15 7 0.00690665
15 8 0.00670545
15 9 0.00649601
15 10 0.0062813
15 11 0.006064
15 12 0.00584655
15 13 0.00563112
15 14 0.00541965
15 15 0.00521383
15 16 0.00501515
15 17 0.00482488
15 18 0.00464411
15 19 0.00447376
15 20 0.00431459
15 21 0.00416723
15 22 0.00403218
15 23 0.00390986
15 24 0.00380058
15 25 0.00370457
15 26 0.00362204
15 27 0.0035531
15 28 0.00349786
15 29 0.00345638
15 30 0.00342871
15 31 0.00341487
15 32 0.00341487
15 33 0.00342871
15 34 0.00345638
15 35 0.00349786
15 36 0.0035531
15 37 0.00362204
15 38 0.00370457
15 39 0.00380058
15 40 0.00390986
15 41 0.00403218
15 42 0.00416723
15 43 0.00431459
15 44 0.00447376
15 45 0.00464411
15 46 0.00482488
15 47 0.00501515
15 48 0.00521383
15 49 0.00541965
15 50 0.00563112
15 51 0.00584655
15 52 0.006064
15 53 0.0062813
15 54 0.00649601
15 55 0.00670545
15 56 0.00690665
15 57 0.0070964
15 58 0.00727122
15 59 0.00742737
15 60 0.00756091
15 61 0.00766772
15 62 0.00774359
15 63 0.00778449

16 0 0.00830968
16 1 0.00826736
16 2 0.00818881
16 3 0.00807816
16 4 0.00793972
16 5 0.00777773
16 6 0.00759624
16 7 0.00739907
16 8 0.00718981
16 9 0.00697178
16 10 0.00674805
16 11 0.0065214
16 12 0.00629436
16 13 0.0060692
16 14 0.00584797
16 15 0.00563243
16 16 0.00542416
16 17 0.00522452
16 18 0.00503467
16 19 0.00485559
16 20 0.00468813
16 21 0.00453297
16 22 0.00439067
16 23 0.00426168
16 24 0.00414637
16 25 0.00404501
16 26 0.00395783
16 27 0.00388498
16 28 0.00382658
16 29 0.00378272
16 30 0.00375345
16 31 0.0037388
16 32 0.0037388
16 33 0.00375345
16 34 0.00378272
16 35 0.00382658
16 36 0.00388498
16 37 0.00395783
16 38 0.00404501
16 39 0.00414637
16 40 0.00426168
16 41 0.00439067
16 42 0.00453297
16 43 0.00468813
16 44 0.00485559
16 45 0.00503467
16 46 0.00522452
16 47 0.00542416
16 48 0.00563243
16 49 0.00584797
16 50 0.0060692
16 51 0.00629436
16 52 0.0065214
16 53 0.00674805
16 54 0.00697178
16 55 0.00718981
16 56 0.00739907
16 57 0.00759624
16 58 0.00777773
16 59 0.00793972
16 60 0.00807816
16 61 0.00818881
16 62 0.00826736
16 63 0.00830968

17 0 0.00884903
17 1 0.0088054
17 2 0.00872437
17 3 0.00861016
17 4 0.00846717
17 5 0.00829972
17 6 0.00811197
17 7 0.00790782
17 8 0.00769095
17 9 0.00746478
17 10 0.00723246
17 11 0.00699687
17 12 0.00676063
17 13 0.00652612
17 14 0.00629545
17 15 0.0060705
17 16 0.00585292
17 17 0.00564414
17 18 0.00544542
17 19 0.0052578
17 20 0.0050822
17 21 0.00491936
17 22 0.00476991
17 23 0.00463434
17 24 0.00451306
17 25 0.0044064
17 26 0.0043146
17 27 0.00423786
17 28 0.00417632
17 29 0.00413009
17 30 0.00409923
17 31 0.00408379
17 32 0.00408379
17 33 0.00409923
17 34 0.00413009
17 35 0.00417632
17 36 0.00423786
17 37 0.0043146
17 38 0.0044064
17 39 0.00451306
17 40 0.00463434
17 41 0.00476991
17 42 0.00491936
17 43 0.0050822
17 44 0.0052578
17 45 0.00544542
17 46 0.00564414
17 47 0.00585292
17 48 0.0060705
17 49 0.00629545
17 50 0.00652612
17 51 0.00676063
17 52 0.00699687
17 53 0.00723246
17 54 0.00746478
17 55 0.00769095
17 56 0.00790782
17 57 0.00811197
17 58 0.00829972
17 59 0.00846717
17 60 0.00861016
17 61 0.00872437
17 62 0.0088054
17 63 0.00884903

18 0 0.00940079
18 1 0.00935598
18 2 0.0092727
18 3 0.00915525
18 4 0.00900811
18 5 0.00883567
18 6 0.00864214
18 7 0.00843153
18 8 0.00820759
18 9 0.00797381
18 10 0.00773343
18 11 0.00748942
18 12 0.00724448
18 13 0.00700108
18 14 0.00676141
18 15 0.00652744
18 16 0.00630091
18 17 0.00608332
18 18 0.00587602
18 19 0.00568012
18 20 0.0054966
18 21 0.00532628
18 22 0.00516983
18 23 0.00502781
18 24 0.00490068
18 25 0.00478881
18 26 0.00469248
18 27 0.00461191
18 28 0.00454727
18 29 0.0044987
18 30 0.00446627
18 31 0.00445005
18 32 0.00445005
18 33 0.00446627
18 34 0.0044987
18 35 0.00454727
18 36 0.00461191
18 37 0.00469248
18 38 0.00478881
18 39 0.00490068
18 40 0.00502781
18 41 0.00516983
18 42 0.00532628
18 43 0.0054966
18 44 0.00568012
18 45 0.00587602
18 46 0.00608332
18 47 0.00630091
18 48 0.00652744
18 49 0.00676141
18 50 0.00700108
18 51 0.00724448
18 52 0.00748942
18 53 0.00773343
18 54 0.00797381
18 55 0.00820759
18 56 0.00843153
18 57 0.00864214
18 58 0.00883567
18 59 0.00900811
18 60 0.00915525
18 61 0.0092727
18 62 0.00935598
18 63 0.00940079

19 0 0.009963
19 1 0.00991715
19 2 0.0098319
19 3 0.00971158
19 4 0.00956074
19 5 0.00938382
19 6 0.00918509
19 7 0.00896863
19 8 0.00873824
19 9 0.00849749
19 10 0.00824968
19 11 0.00799786
19 12 0.00774482
19 13 0.00749309
19 14 0.00724495
19 15 0.00700246
19 16 0.00676743
19 17 0.00654146
19 18 0.00632595
19 19 0.0061221
19 20 0.00593097
19 21 0.00575343
19 22 0.00559021
19 23 0.00544195
19 24 0.00530914
19 25 0.00519219
19 26 0.00509144
19 27 0.00500713
19 28 0.00493948
19 29 0.00488862
19 30 0.00485465
19 31 0.00483766
19 32 0.00483766
19 33 0.00485465
19 34 0.00488862
19 35 0.00493948
19 36 0.00500713
19 37 0.00509144
19 38 0.00519219
19 39 0.00530914
19 40 0.00544195
19 41 0.00559021
19 42 0.00575343
19 43 0.00593097
19 44 0.0061221
19 45 0.00632595
19 46 0.00654146
19 47 0.00676743
19 48 0.00700246
19 49 0.00724495
19 50 0.00749309
19 51 0.00774482
19 52 0.00799786
19 53 0.00824968
19 54 0.00849749
19 55 0.00873824
19 56 0.00896863
19 57 0.00918509
19 58 0.00938382
19 59 0.00956074
19 60 0.00971158
19 61 0.0098319
19 62 0.00991715
19 63 0.009963

20 0 0.0105335
20 1 0.0104868
20 2 0.0103998
20 3 0.0102771
20 4 0.010123
20 5 0.00994224
20 6 0.00973897
20 7 0.00951735
20 8 0.00928122
20 9 0.00903423
20 10 0.00877971
20 11 0.0085208
20 12 0.00826035
20 13 0.00800096
20 14 0.00774499
20 15 0.00749458
20 16 0.0072516
20 17 0.00701775
20 18 0.00679451
20 19 0.00658314
20 20 0.00638477
20 21 0.00620035
20 22 0.00603067
20 23 0.00587642
20 24 0.00573815
20 25 0.00561632
20 26 0.0055113
20 27 0.00542339
20 28 0.00535281
20 29 0.00529974
20 30 0.00526429
20 31 0.00524655
20 32 0.00524655
20 33 0.00526429
20 34 0.00529974
20 35 0.00535281
20 36 0.00542339
20 37 0.0055113
20 38 0.00561632
20 39 0.00573815
20 40 0.00587642
20 41 0.00603067
20 42 0.00620035
20 43 0.00638477
20 44 0.00658314
20 45 0.00679451
20 46 0.00701775
20 47 0.0072516
20 48 0.00749458
20 49 0.00774499
20 50 0.00800096
20 51 0.00826035
20 52 0.0085208
20 53 0.00877971
20 54 0.00903423
20 55 0.00928122
20 56 0.00951735
20 57 0.00973897
20 58 0.00994224
20 59 0.010123
20 60 0.0102771
20 61 0.0103998
20 62 0.0104868
20 63 0.0105335

21 0 0.01111
21 1 0.0110625
21 2 0.0109743
21 3 0.0108495
21 4 0.0106928
21 5 0.0105088
21 6 0.0103017
21 7 0.0100757
21 8 0.00983465
21 9 0.00958223
21 10 0.00932185
21 11 0.00905666
21 12 0.00878959
21 13 0.00852331
21 14 0.00826025
21 15 0.00800261
21 16 0.00775235
21 17 0.00751123
21 18 0.0072808
21 19 0.00706243
21 20 0.00685729
21 21 0.0066664
21 22 0.00649063
21 23 0.00633071
21 24 0.00618727
21 25 0.0060608
21 26 0.00595172
21 27 0.00586037
21 28 0.005787
21 29 0.00573181
21 30 0.00569494
21 31 0.00567648
21 32 0.00567648
21 33 0.00569494
21 34 0.00573181
21 35 0.005787
21 36 0.00586037
21 37 0.00595172
21 38 0.0060608
21 39 0.00618727
21 40 0.00633071
21 41 0.00649063
21 42 0.0066664
21 43 0.00685729
21 44 0.00706243
21 45 0.0072808
21 46 0.00751123
21 47 0.00775235
21 48 0.00800261
21 49 0.00826025
21 50 0.00852331
21 51 0.00878959
21 52 0.00905666
21 53 0.00932185
21 54 0.00958223
