unset key
set xrange[-10:70]
set yrange[-10:70]
set size ratio -1
set parametric
set trange [0:7]
set isosamples 12
10	0
10.001	0.001
10.002	0.002
10.003	0.003
10.004	0.004
10.005	0.005
10.006	0.006
10.007	0.007
10.008	0.008
10.009	0.009
10.01	0.01
10.011	0.011
10.012	0.012
10.013	0.013
10.014	0.014
10.015	0.015
10.016	0.016
10.017	0.017
10.018	0.018
10.019	0.019
10.02	0.02
10.021	0.021
10.022	0.022
10.023	0.023
10.024	0.024
10.025	0.025
10.026	0.026
10.027	0.027
10.028	0.028
10.029	0.029
10.03	0.03
10.031	0.031
10.032	0.032
10.033	0.033
10.034	0.034
10.035	0.035
10.036	0.036
10.037	0.037
10.038	0.038
10.039	0.039
10.04	0.04
10.041	0.041
10.042	0.042
10.043	0.043
10.044	0.044
10.045	0.045
10.046	0.046
10.047	0.047
10.048	0.048
10.049	0.049
10.05	0.05
10.051	0.051
10.052	0.052
10.053	0.053
10.054	0.054
10.055	0.055
10.056	0.056
10.057	0.057
10.058	0.058
10.059	0.059
10.06	0.06
10.061	0.061
10.062	0.062
10.063	0.063
10.064	0.064
10.065	0.065
10.066	0.066
10.067	0.067
10.068	0.068
10.069	0.069
10.07	0.07
10.071	0.071
10.072	0.072
10.073	0.073
10.074	0.074
10.075	0.075
10.076	0.076
10.077	0.077
10.078	0.078
10.079	0.079
10.08	0.08
10.081	0.081
10.082	0.082
10.083	0.083
10.084	0.084
10.085	0.085
10.086	0.086
10.087	0.087
10.088	0.088
10.089	0.089
10.09	0.09
10.091	0.091
10.092	0.092
10.093	0.093
10.094	0.094
10.095	0.095
10.096	0.096
10.097	0.097
10.098	0.098
10.099	0.099
10.1	0.1
10.101	0.101
10.102	0.102
10.103	0.103
10.104	0.104
10.105	0.105
10.106	0.106
10.107	0.107
10.108	0.108
10.109	0.109
10.11	0.11
10.111	0.111
10.112	0.112
10.113	0.113
10.114	0.114
10.115	0.115
10.116	0.116
10.117	0.117
10.118	0.118
10.119	0.119
10.12	0.12
10.121	0.121
10.122	0.122
10.123	0.123
10.124	0.124
10.125	0.125
10.126	0.126
10.127	0.127
10.128	0.128
10.129	0.129
10.13	0.13
10.131	0.131
10.132	0.132
10.133	0.133
10.134	0.134
10.135	0.135
10.136	0.136
10.137	0.137
10.138	0.138
10.139	0.139
10.14	0.14
10.141	0.141
10.142	0.142
10.143	0.143
10.144	0.144
10.145	0.145
10.146	0.146
10.147	0.147
10.148	0.148
10.149	0.149
10.15	0.15
10.151	0.151
10.152	0.152
10.153	0.153
10.154	0.154
10.155	0.155
10.156	0.156
10.157	0.157
10.158	0.158
10.159	0.159
10.16	0.16
10.161	0.161
10.162	0.162
10.163	0.163
10.164	0.164
10.165	0.165
10.166	0.166
10.167	0.167
10.168	0.168
10.169	0.169
