0 0 2 0
0 1 2 2.77279e-16
0 2 2 0
0 3 2 0
0 4 2 0
0 5 2 0
0 6 2 0
0 7 2 0
0 8 2 0
0 9 2 -2.77281e-16
0 10 2 0
0 11 2 -2.77283e-16
0 12 2 2.77283e-16
0 13 2 0
0 14 2 0
0 15 2 2.77285e-16
0 16 2 0
0 17 2 2.77287e-16
0 18 2 -2.77287e-16
0 19 2 0
0 20 2 0
0 21 2 -2.77289e-16
0 22 2 0
0 23 2 0
0 24 2 0
0 25 2 2.77291e-16
0 26 2 -2.77292e-16
0 27 2 0
0 28 2 0
0 29 2 0
0 30 2 -2.77293e-16
0 31 2 0
0 32 2 -2.77293e-16
0 33 2 0
0 34 2 0
0 35 2 0
0 36 2 0
0 37 2 0
0 38 2 0
0 39 2 2.77292e-16
0 40 2 0
0 41 2 0
0 42 2 0
0 43 2 0
0 44 2 0
0 45 2 0
0 46 2 0
0 47 2 0
0 48 2 0
0 49 2 0
0 50 2 0
0 51 2 0
0 52 2 0
0 53 2 0
0 54 2 0
0 55 2 0
0 56 2 2.77281e-16
0 57 2 2.77281e-16
0 58 2 0
0 59 2 -2.7728e-16
0 60 2 0
0 61 2 0
0 62 2 2.77279e-16
0 63 2 0

1 0 1.89364 -3.39574e-06
1 1 1.89364 4.03134e-05
1 2 1.89364 8.36344e-05
1 3 1.89365 0.00012615
1 4 1.89365 0.00016745
1 5 1.89366 0.000207137
1 6 1.89368 0.000244829
1 7 1.89369 0.000280163
1 8 1.89371 0.000312798
1 9 1.89372 0.00034242
1 10 1.89374 0.000368744
1 11 1.89376 0.000391516
1 12 1.89378 0.000410517
1 13 1.8938 0.000425565
1 14 1.89383 0.000436513
1 15 1.89385 0.000443257
1 16 1.89387 0.000445733
1 17 1.8939 0.000443915
1 18 1.89392 0.000437823
1 19 1.89394 0.000427514
1 20 1.89396 0.000413088
1 21 1.89399 0.000394685
1 22 1.89401 0.000372481
1 23 1.89403 0.00034669
1 24 1.89404 0.000317561
1 25 1.89406 0.000285374
1 26 1.89407 0.00025044
1 27 1.89409 0.000213094
1 28 1.8941 0.000173696
1 29 1.89411 0.000132627
1 30 1.89411 9.02802e-05
1 31 1.89412 4.70645e-05
1 32 1.89412 3.39579e-06
1 33 1.89412 -4.03055e-05
1 34 1.89411 -8.36187e-05
1 35 1.89411 -0.000126127
1 36 1.8941 -0.00016742
1 37 1.89409 -0.000207102
1 38 1.89408 -0.000244789
1 39 1.89407 -0.00028012
1 40 1.89405 -0.000312753
1 41 1.89403 -0.000342375
1 42 1.89401 -0.0003687
1 43 1.89399 -0.000391475
1 44 1.89397 -0.00041048
1 45 1.89395 -0.000425533
1 46 1.89393 -0.000436487
1 47 1.89391 -0.000443239
1 48 1.89388 -0.000445722
1 49 1.89386 -0.000443912
1 50 1.89384 -0.000437828
1 51 1.89381 -0.000427526
1 52 1.89379 -0.000413107
1 53 1.89377 -0.000394709
1 54 1.89375 -0.00037251
1 55 1.89373 -0.000346722
1 56 1.89371 -0.000317595
1 57 1.8937 -0.000285409
1 58 1.89368 -0.000250473
1 59 1.89367 -0.000213124
1 60 1.89366 -0.000173723
1 61 1.89365 -0.000132648
1 62 1.89364 -9.02949e-05
1 63 1.89364 -4.70721e-05

2 0 1.89344 -2.98207e-06
2 1 1.89344 5.54031e-05
2 2 1.89344 0.000113255
2 3 1.89345 0.000170015
2 4 1.89346 0.000225138
2 5 1.89347 0.000278093
2 6 1.89348 0.000328368
2 7 1.89349 0.000375481
2 8 1.89351 0.000418976
2 9 1.89353 0.000458436
2 10 1.89354 0.00049348
2 11 1.89356 0.00052377
2 12 1.89359 0.000549016
2 13 1.89361 0.000568974
